[2023-05-30 10:24:47,706][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,706][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,706][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,706][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,707][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,707][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,708][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,708][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:48,456][MainThread:8752][task_id:django.utils.autoreload][autoreload.py:668][INFO][Watching for file changes with StatReloader]
